time,volume,complete,o,h,l,c
2019-03-17 22:30:00+00:00,7,True,1.32929,1.32931,1.32925,1.32925
2019-03-17 22:40:00+00:00,2,True,1.32928,1.3293,1.32928,1.3293
2019-03-17 22:50:00+00:00,19,True,1.32927,1.32933,1.32901,1.32906
2019-03-17 23:00:00+00:00,14,True,1.32909,1.32917,1.32902,1.32907
2019-03-17 23:10:00+00:00,28,True,1.32909,1.32916,1.32884,1.32908
2019-03-17 23:20:00+00:00,21,True,1.3291,1.32959,1.3291,1.32958
2019-03-17 23:30:00+00:00,13,True,1.32957,1.32967,1.32947,1.32957
2019-03-17 23:40:00+00:00,29,True,1.32959,1.32991,1.32959,1.32967
2019-03-17 23:50:00+00:00,21,True,1.32964,1.32965,1.32949,1.32949
2019-03-18 00:00:00+00:00,41,True,1.32954,1.32969,1.32895,1.32912
2019-03-18 00:10:00+00:00,35,True,1.32909,1.32914,1.32885,1.32909
2019-03-18 00:20:00+00:00,34,True,1.32906,1.32937,1.32906,1.32929
2019-03-18 00:30:00+00:00,31,True,1.32927,1.32944,1.32905,1.32911
2019-03-18 00:40:00+00:00,8,True,1.32914,1.32918,1.32903,1.32903
2019-03-18 00:50:00+00:00,39,True,1.32907,1.3292,1.32883,1.32894
2019-03-18 01:00:00+00:00,42,True,1.32891,1.32891,1.32856,1.32871
2019-03-18 01:10:00+00:00,36,True,1.32876,1.32902,1.32876,1.32902
2019-03-18 01:20:00+00:00,23,True,1.32898,1.329,1.32889,1.32889
2019-03-18 01:30:00+00:00,20,True,1.32887,1.32891,1.32864,1.3287
2019-03-18 01:40:00+00:00,43,True,1.32864,1.32889,1.32849,1.32885
2019-03-18 01:50:00+00:00,30,True,1.32888,1.329,1.32881,1.32892
2019-03-18 02:00:00+00:00,43,True,1.32888,1.32889,1.32867,1.32889
2019-03-18 02:10:00+00:00,49,True,1.32892,1.32899,1.32837,1.32873
2019-03-18 02:20:00+00:00,18,True,1.32874,1.32877,1.32869,1.32875
2019-03-18 02:30:00+00:00,21,True,1.32882,1.32893,1.32878,1.32889
2019-03-18 02:40:00+00:00,14,True,1.32892,1.32899,1.32879,1.32889
2019-03-18 02:50:00+00:00,35,True,1.32892,1.32935,1.32885,1.32935
2019-03-18 03:00:00+00:00,30,True,1.32938,1.32945,1.32921,1.32927
2019-03-18 03:10:00+00:00,33,True,1.32923,1.32926,1.3291,1.32921
2019-03-18 03:20:00+00:00,24,True,1.32918,1.3294,1.32915,1.32921
2019-03-18 03:30:00+00:00,31,True,1.32924,1.32961,1.32918,1.32961
2019-03-18 03:40:00+00:00,47,True,1.32962,1.32982,1.3294,1.32949
2019-03-18 03:50:00+00:00,23,True,1.32946,1.32952,1.32937,1.32948
2019-03-18 04:00:00+00:00,24,True,1.32945,1.3298,1.32941,1.32976
2019-03-18 04:10:00+00:00,27,True,1.32974,1.32974,1.32942,1.32945
2019-03-18 04:20:00+00:00,81,True,1.32942,1.32942,1.32854,1.32875
2019-03-18 04:30:00+00:00,15,True,1.32869,1.32877,1.32866,1.32877
2019-03-18 04:40:00+00:00,17,True,1.3288,1.32897,1.3288,1.32895
2019-03-18 04:50:00+00:00,26,True,1.32898,1.32905,1.32873,1.32873
2019-03-18 05:00:00+00:00,15,True,1.32869,1.32891,1.32869,1.32884
2019-03-18 05:10:00+00:00,25,True,1.32883,1.32883,1.32855,1.32868
2019-03-18 05:20:00+00:00,21,True,1.32864,1.32873,1.32857,1.32863
2019-03-18 05:30:00+00:00,20,True,1.3286,1.32875,1.32859,1.32864
2019-03-18 05:40:00+00:00,17,True,1.32867,1.32874,1.32858,1.32859
2019-03-18 05:50:00+00:00,123,True,1.32857,1.32857,1.32703,1.328
2019-03-18 06:00:00+00:00,53,True,1.328,1.32846,1.32788,1.32837
2019-03-18 06:10:00+00:00,61,True,1.32836,1.32836,1.32737,1.32752
2019-03-18 06:20:00+00:00,50,True,1.32756,1.32799,1.3275,1.32794
2019-03-18 06:30:00+00:00,19,True,1.32791,1.32828,1.3279,1.32819
2019-03-18 06:40:00+00:00,89,True,1.32816,1.32943,1.32816,1.32886
2019-03-18 06:50:00+00:00,170,True,1.32882,1.3289,1.32743,1.32794
2019-03-18 07:00:00+00:00,87,True,1.32801,1.32825,1.32756,1.32764
2019-03-18 07:10:00+00:00,253,True,1.32759,1.32907,1.32717,1.32827
2019-03-18 07:20:00+00:00,119,True,1.32825,1.32855,1.32776,1.32818
2019-03-18 07:30:00+00:00,125,True,1.32823,1.32854,1.32793,1.32841
2019-03-18 07:40:00+00:00,183,True,1.32838,1.32848,1.32755,1.32844
2019-03-18 07:50:00+00:00,185,True,1.32841,1.32925,1.32806,1.32914
2019-03-18 08:00:00+00:00,207,True,1.32911,1.32988,1.32862,1.32915
2019-03-18 08:10:00+00:00,292,True,1.3292,1.32937,1.32786,1.32786
2019-03-18 08:20:00+00:00,705,True,1.32784,1.32826,1.32545,1.32585
2019-03-18 08:30:00+00:00,328,True,1.3258,1.32669,1.32578,1.32645
2019-03-18 08:40:00+00:00,279,True,1.32649,1.32688,1.32588,1.32677
2019-03-18 08:50:00+00:00,378,True,1.3267,1.32702,1.32567,1.32618
2019-03-18 09:00:00+00:00,412,True,1.32613,1.32617,1.32444,1.32537
2019-03-18 09:10:00+00:00,358,True,1.32541,1.32545,1.32418,1.32444
2019-03-18 09:20:00+00:00,474,True,1.32447,1.32458,1.32353,1.3237
2019-03-18 09:30:00+00:00,213,True,1.32374,1.32471,1.32368,1.32438
2019-03-18 09:40:00+00:00,137,True,1.32435,1.3247,1.32412,1.32434
2019-03-18 09:50:00+00:00,208,True,1.32432,1.32538,1.32416,1.32528
2019-03-18 10:00:00+00:00,221,True,1.32531,1.32618,1.32526,1.32611
2019-03-18 10:10:00+00:00,218,True,1.32616,1.32629,1.32507,1.32549
2019-03-18 10:20:00+00:00,250,True,1.32553,1.32565,1.32369,1.32382
2019-03-18 10:30:00+00:00,446,True,1.32379,1.3243,1.32274,1.32425
2019-03-18 10:40:00+00:00,246,True,1.32422,1.32452,1.32363,1.32423
2019-03-18 10:50:00+00:00,263,True,1.32426,1.3254,1.32426,1.32531
2019-03-18 11:00:00+00:00,214,True,1.32528,1.32598,1.32516,1.32539
2019-03-18 11:10:00+00:00,144,True,1.32542,1.32592,1.32506,1.32592
2019-03-18 11:20:00+00:00,265,True,1.32596,1.32733,1.32596,1.32661
2019-03-18 11:30:00+00:00,243,True,1.32657,1.32736,1.32657,1.32709
2019-03-18 11:40:00+00:00,169,True,1.32714,1.32727,1.3266,1.32716
2019-03-18 11:50:00+00:00,132,True,1.32719,1.32722,1.32606,1.32614
2019-03-18 12:00:00+00:00,157,True,1.32612,1.32676,1.32575,1.32658
2019-03-18 12:10:00+00:00,218,True,1.32662,1.32709,1.32626,1.32675
2019-03-18 12:20:00+00:00,193,True,1.32679,1.32689,1.32532,1.32614
2019-03-18 12:30:00+00:00,360,True,1.32617,1.32637,1.32429,1.32475
2019-03-18 12:40:00+00:00,214,True,1.32472,1.32479,1.32419,1.32419
2019-03-18 12:50:00+00:00,219,True,1.32415,1.32439,1.32359,1.32416
2019-03-18 13:00:00+00:00,159,True,1.32417,1.32438,1.32355,1.32438
